86.169,22.813,30
-95.65125,38.9414,20.6
-81.59859,35.25565,14.7
-84.56116,35.39519,25
-109.51277,40.44293,25
-92.28278,31.3963,21.7
-103.322,34.381,24
-106.31625,39.22803,12.2
-75.766,4.455,23
104.436,30.304,24
-76.2174,42.59287,8
-98.2445,26.17911,28.3
9.152,55.74,11
-95.612,44.25,18
-111.33792,34.25513,25
-87.44783,36.86026,22
110.375,-6.973,30
-82.53788,35.43179,16.7
38.063,24.144,28
-93.91786,44.21845,18.3
-100.66895,41.122,17.2
-81.96352,33.36517,21.1
-86.37926,35.87668,23
8.658,53.765,15
129.774,62.093,13
9.704,45.674,20
-97.55978,44.43241,20
-1.296,59.88,11
85.359,27.697,22
1.179,45.863,20
-115.19396,36.21205,33.9
103.982,1.368,30
13.091,38.176,20
-121.436,39.145,32
-70.21827,42.07433,12.2
129.785,33.749,21
-94.6253,27.3536,24
5.02,61.582,10
73.171,6.744,28
-104.65623,39.84657,22.8
-82.05,29.844,25
-68.325,47.417,6.7
-77.9681,38.00851,13.1
5.329,45.363,13
-87.05431,35.15325,22
-80.79889,46.625,13
-99.574,27.448,29
-92.371,14.795,30
-97.47133,35.24359,24
-83.74996,42.96685,11.1
-98.6704,46.92587,18.3
-94.30819,39.32478,18
106.822,47.651,4
8.622,26.724,24
-5.873,54.614,15
-1.924,34.787,15
-2.261,31.65,27
-94.73949,38.84996,21.7
-101.037,19.844,21
-78.749,1.814,27
-95.829,32.165,25
-85.60431,30.84316,25
-58.416,-34.559,12
-84.218,9.991,22
-98.078,37.154,23
-104.565,19.147,30
-70.92,48.298,11.1
38.904,37.445,12
-79.4,43.667,7.5
-117.34961,33.21946,18.3
34.584,25.557,25
-91.87929,32.75826,20.3
-120.45216,34.89403,16.7
-156.353,65.699,15
-104.75102,38.67563,20.6
-88.45669,33.65191,22.9
-109.72,23.157,31
-1.418,54.511,10
2.945,53.824,14
-92.55059,35.02173,22
-100.81895,39.11386,19.8
-84.61304,40.86333,15
-90.344,34.6766,21.4
3.089,50.562,17
8.669,45.53,18
-119.0771,47.9219,27
120.087,36.362,21
-82.86918,41.51878,15
24.854,56.778,14
0.055,51.505,17
14.73,56.927,12
92.73,11.641,29
-1.099,51.62,12
44.121,24.45,26
94.098,27.296,24
-92.0333,26.1283,28
-77.44064,34.70624,23.9
139.395,35.514,19
-105.296,73.766,-9.1
14.919,37.406,15
-84.424,34.31,20.6
101.445,0.461,24
-83.34745,40.22372,18
-101.3714,37.16469,22
-111.98918,46.60446,23.3
10.931,63.46,11
-77.178,38.714,13.5
-93.76405,32.07181,23
-81.3775,48.56917,18
-85.528,30.038,26.1
-73.88155,41.62574,10
-111.677,40.14966,26
-109.60223,31.47254,28.9
134.165,35.53,21
-122.51028,53.02611,16
17.403,40.517,20
-93.733,49.664,10.3
144.7958,13.47964,30
29.032,70.871,6
-113.57972,53.30972,24
8.083,50.708,20
-80.24119,25.99956,29.4
-79.8285,37.95306,9
-62.979,17.497,26
-99.23464,48.4816,14
-79.8942,35.65271,13.3
-65.282,-43.209,12
-122.90916,48.70806,15
-119.84249,34.42411,17.2
-104.31203,43.88451,21
-94.09053,44.75881,16.2
-4.322,11.163,28
-93.29716,32.64329,21
7.612,51.518,17
-88.21456,35.17311,24
5.637,58.884,9
-86.06783,35.17405,25
73.156,-0.693,28
-81.10017,36.21881,12
48.23,30.366,26
-81.34105,29.9592,26.7
-83.77392,31.98894,22.6
-83.66812,41.01368,15.6
-77.61887,34.8251,23.9
-84.07944,41.86783,13.3
-91.8,18.651,31
-95.9946,45.98908,15.2
-112.311,47.605,21.3
15.347,44.108,21
-61.68,45.608,1.5
-170.223,57.155,3.9
-84.68712,43.32093,11
-79.597,8.909,29
-110.428,31.606,27.2
-88.25119,41.89641,17.2
7.108,49.213,15
-123.742,61.242,17.4
-57.519,-25.248,15
-70.95911,41.67909,13.3
